No.,Sex,type,Dam,Sire,D.O.B,DW,LW,BirthType,Slaughter.Sale.Date,Sold.as.Store.or.Breeding,Day,Weight,AgeMonths,DurationBeforeSlaughter,LambID,Year
909,M,commercial,871/20,Hurcules,2021-03-23,21.1,45,Twin,2022-11-10,Prime,1,33,0.0333333333333333,597,Lamb416,2022
910,F,commercial,866/20,Hurcules,2021-03-23,22.1,NA,Twin,2022-10-14,Prime,1,39,0.0333333333333333,570,Lamb417,2022
975,M,commercial,866/20,Hurcules,2021-03-23,NA,45,Twin,2022-08-04,Prime,1,42,0.0333333333333333,499,Lamb472,2022
976,M,commercial,854/20,Hurcules,2021-03-23,NA,46,Twin,2022-09-02,Prime,1,36,0.0333333333333333,528,Lamb473,2022
977,F,commercial,854/20,Hurcules,2021-03-23,21.5,44,Twin,2022-11-25,Prime,1,28,0.0333333333333333,612,Lamb474,2022
978,F,commercial,855/20,Hurcules,2021-03-23,21.9,46,Single,2022-09-29,Prime,1,34,0.0333333333333333,555,Lamb475,2022
979,F,commercial,855/20,Hurcules,2021-03-24,21.7,47,Single,2022-10-14,Prime,1,35,0.0333333333333333,569,Lamb476,2022
981,F,commercial,833/20,Hurcules,2021-03-24,NA,44,Twin,2022-09-02,Prime,1,33,0.0333333333333333,527,Lamb477,2022
982,M,commercial,833/20,Hurcules,2021-03-24,NA,47,Twin,2022-07-22,Prime,1,42,0.0333333333333333,485,Lamb478,2022
983,M,commercial,873/20,Hurcules,2021-03-30,NA,46,Twin,2022-10-28,Prime,1,33,0.0333333333333333,577,Lamb479,2022
984,M,commercial,873/20,Hurcules,2021-03-30,NA,47,Twin,2022-10-28,Prime,1,33,0.0333333333333333,577,Lamb480,2022
985,F,commercial,846/20,Hurcules,2021-03-31,21.9,46,Twin,2022-11-10,Prime,1,33,0.0333333333333333,589,Lamb481,2022
986,M,commercial,846/20,Hurcules,2021-03-31,22.1,45,Twin,2022-11-25,Prime,1,31,0.0333333333333333,604,Lamb482,2022
2061,M,pedigree,580/17,Hurcules,2021-03-15,30,56,Single,2023-01-05,Prime,1,46,0.0333333333333333,661,Lamb483,2022
2061,M,pedigree,580/17,Hurcules,2021-03-15,30,56,Single,2023-01-05,Prime,507,46,16.9,661,Lamb483,2022
2061,M,pedigree,580/17,Hurcules,2021-03-15,30,56,Single,2023-01-05,Prime,539,57,17.9666666666667,661,Lamb483,2022
2061,M,pedigree,580/17,Hurcules,2021-03-15,30,56,Single,2023-01-05,Prime,570,59,19,661,Lamb483,2022
2061,M,pedigree,580/17,Hurcules,2021-03-15,30,56,Single,2023-01-05,Prime,603,58,20.1,661,Lamb483,2022
2061,M,pedigree,580/17,Hurcules,2021-03-15,30,56,Single,2023-01-05,Prime,633,59,21.1,661,Lamb483,2022
2062,M,pedigree,649/18,Hurcules,2021-03-16,NA,NA,Twin,NA,NA,1,45,0.0333333333333333,NA,Lamb484,2022
2062,M,pedigree,649/18,Hurcules,2021-03-16,NA,NA,Twin,NA,NA,506,45,16.8666666666667,NA,Lamb484,2022
2062,M,pedigree,649/18,Hurcules,2021-03-16,NA,NA,Twin,NA,NA,538,55,17.9333333333333,NA,Lamb484,2022
2062,M,pedigree,649/18,Hurcules,2021-03-16,NA,NA,Twin,NA,NA,569,57,18.9666666666667,NA,Lamb484,2022
2062,M,pedigree,649/18,Hurcules,2021-03-16,NA,NA,Twin,NA,NA,602,57,20.0666666666667,NA,Lamb484,2022
2062,M,pedigree,649/18,Hurcules,2021-03-16,NA,NA,Twin,NA,NA,632,59,21.0666666666667,NA,Lamb484,2022
2062,M,pedigree,649/18,Hurcules,2021-03-16,NA,NA,Twin,NA,NA,665,59,22.1666666666667,NA,Lamb484,2022
2062,M,pedigree,649/18,Hurcules,2021-03-16,NA,NA,Twin,NA,NA,692,61,23.0666666666667,NA,Lamb484,2022
2062,M,pedigree,649/18,Hurcules,2021-03-16,NA,NA,Twin,NA,NA,722,62,24.0666666666667,NA,Lamb484,2022
2062,M,pedigree,649/18,Hurcules,2021-03-16,NA,NA,Twin,NA,NA,756,72,25.2,NA,Lamb484,2022
2063,M,pedigree,649/18,Hurcules,2021-03-16,26,59,Twin,2023-03-09,Prime,1,44,0.0333333333333333,723,Lamb485,2022
2063,M,pedigree,649/18,Hurcules,2021-03-16,26,59,Twin,2023-03-09,Prime,506,44,16.8666666666667,723,Lamb485,2022
2063,M,pedigree,649/18,Hurcules,2021-03-16,26,59,Twin,2023-03-09,Prime,538,54,17.9333333333333,723,Lamb485,2022
2063,M,pedigree,649/18,Hurcules,2021-03-16,26,59,Twin,2023-03-09,Prime,569,58,18.9666666666667,723,Lamb485,2022
2063,M,pedigree,649/18,Hurcules,2021-03-16,26,59,Twin,2023-03-09,Prime,602,57,20.0666666666667,723,Lamb485,2022
2063,M,pedigree,649/18,Hurcules,2021-03-16,26,59,Twin,2023-03-09,Prime,632,58,21.0666666666667,723,Lamb485,2022
2063,M,pedigree,649/18,Hurcules,2021-03-16,26,59,Twin,2023-03-09,Prime,665,55,22.1666666666667,723,Lamb485,2022
2063,M,pedigree,649/18,Hurcules,2021-03-16,26,59,Twin,2023-03-09,Prime,692,59,23.0666666666667,723,Lamb485,2022
2063,M,pedigree,649/18,Hurcules,2021-03-16,26,59,Twin,2023-03-09,Prime,722,59,24.0666666666667,723,Lamb485,2022
2064,M,pedigree,389/15,Hurcules,2021-03-17,30.2,66,Twin,2023-04-13,Prime,1,45,0.0333333333333333,757,Lamb486,2022
2064,M,pedigree,389/15,Hurcules,2021-03-17,30.2,66,Twin,2023-04-13,Prime,505,45,16.8333333333333,757,Lamb486,2022
2064,M,pedigree,389/15,Hurcules,2021-03-17,30.2,66,Twin,2023-04-13,Prime,537,54,17.9,757,Lamb486,2022
2064,M,pedigree,389/15,Hurcules,2021-03-17,30.2,66,Twin,2023-04-13,Prime,568,57,18.9333333333333,757,Lamb486,2022
2064,M,pedigree,389/15,Hurcules,2021-03-17,30.2,66,Twin,2023-04-13,Prime,601,54,20.0333333333333,757,Lamb486,2022
2064,M,pedigree,389/15,Hurcules,2021-03-17,30.2,66,Twin,2023-04-13,Prime,631,53,21.0333333333333,757,Lamb486,2022
2064,M,pedigree,389/15,Hurcules,2021-03-17,30.2,66,Twin,2023-04-13,Prime,664,55,22.1333333333333,757,Lamb486,2022
2064,M,pedigree,389/15,Hurcules,2021-03-17,30.2,66,Twin,2023-04-13,Prime,691,55,23.0333333333333,757,Lamb486,2022
2064,M,pedigree,389/15,Hurcules,2021-03-17,30.2,66,Twin,2023-04-13,Prime,721,57,24.0333333333333,757,Lamb486,2022
2064,M,pedigree,389/15,Hurcules,2021-03-17,30.2,66,Twin,2023-04-13,Prime,755,66,25.1666666666667,757,Lamb486,2022
2065,F,pedigree,389/15,Hurcules,2021-03-17,NA,NA,Twin,NA,NA,537,44,17.9,NA,Lamb487,2022
2065,F,pedigree,389/15,Hurcules,2021-03-17,NA,NA,Twin,NA,NA,568,44,18.9333333333333,NA,Lamb487,2022
2065,F,pedigree,389/15,Hurcules,2021-03-17,NA,NA,Twin,NA,NA,601,47,20.0333333333333,NA,Lamb487,2022
2065,F,pedigree,389/15,Hurcules,2021-03-17,NA,NA,Twin,NA,NA,631,46,21.0333333333333,NA,Lamb487,2022
2065,F,pedigree,389/15,Hurcules,2021-03-17,NA,NA,Twin,NA,NA,664,49,22.1333333333333,NA,Lamb487,2022
2065,F,pedigree,389/15,Hurcules,2021-03-17,NA,NA,Twin,NA,NA,692,46,23.0666666666667,NA,Lamb487,2022
2065,F,pedigree,389/15,Hurcules,2021-03-17,NA,NA,Twin,NA,NA,720,50,24,NA,Lamb487,2022
2065,F,pedigree,389/15,Hurcules,2021-03-17,NA,NA,Twin,NA,NA,763,57,25.4333333333333,NA,Lamb487,2022
2066,F,pedigree,617/18,Hurcules,2021-03-17,NA,NA,Twin,NA,NA,1,39,0.0333333333333333,NA,Lamb488,2022
2066,F,pedigree,617/18,Hurcules,2021-03-17,NA,NA,Twin,NA,NA,505,39,16.8333333333333,NA,Lamb488,2022
2066,F,pedigree,617/18,Hurcules,2021-03-17,NA,NA,Twin,NA,NA,537,43,17.9,NA,Lamb488,2022
2066,F,pedigree,617/18,Hurcules,2021-03-17,NA,NA,Twin,NA,NA,568,43,18.9333333333333,NA,Lamb488,2022
2066,F,pedigree,617/18,Hurcules,2021-03-17,NA,NA,Twin,NA,NA,601,42,20.0333333333333,NA,Lamb488,2022
2066,F,pedigree,617/18,Hurcules,2021-03-17,NA,NA,Twin,NA,NA,631,45,21.0333333333333,NA,Lamb488,2022
2066,F,pedigree,617/18,Hurcules,2021-03-17,NA,NA,Twin,NA,NA,664,48,22.1333333333333,NA,Lamb488,2022
2066,F,pedigree,617/18,Hurcules,2021-03-17,NA,NA,Twin,NA,NA,692,48,23.0666666666667,NA,Lamb488,2022
2066,F,pedigree,617/18,Hurcules,2021-03-17,NA,NA,Twin,NA,NA,720,52,24,NA,Lamb488,2022
2066,F,pedigree,617/18,Hurcules,2021-03-17,NA,NA,Twin,NA,NA,763,60,25.4333333333333,NA,Lamb488,2022
2067,M,pedigree,617/18,Hurcules,2021-03-17,25.2,55,Twin,2023-02-03,Prime,1,43,0.0333333333333333,688,Lamb489,2022
2067,M,pedigree,617/18,Hurcules,2021-03-17,25.2,55,Twin,2023-02-03,Prime,505,43,16.8333333333333,688,Lamb489,2022
2067,M,pedigree,617/18,Hurcules,2021-03-17,25.2,55,Twin,2023-02-03,Prime,537,53,17.9,688,Lamb489,2022
2067,M,pedigree,617/18,Hurcules,2021-03-17,25.2,55,Twin,2023-02-03,Prime,568,56,18.9333333333333,688,Lamb489,2022
2067,M,pedigree,617/18,Hurcules,2021-03-17,25.2,55,Twin,2023-02-03,Prime,601,53,20.0333333333333,688,Lamb489,2022
2067,M,pedigree,617/18,Hurcules,2021-03-17,25.2,55,Twin,2023-02-03,Prime,631,54,21.0333333333333,688,Lamb489,2022
2067,M,pedigree,617/18,Hurcules,2021-03-17,25.2,55,Twin,2023-02-03,Prime,664,57,22.1333333333333,688,Lamb489,2022
2068,F,pedigree,657/18,Hurcules,2021-03-17,NA,NA,Triplet,NA,NA,537,44,17.9,NA,Lamb490,2022
2068,F,pedigree,657/18,Hurcules,2021-03-17,NA,NA,Triplet,NA,NA,568,46,18.9333333333333,NA,Lamb490,2022
2068,F,pedigree,657/18,Hurcules,2021-03-17,NA,NA,Triplet,NA,NA,601,48,20.0333333333333,NA,Lamb490,2022
2068,F,pedigree,657/18,Hurcules,2021-03-17,NA,NA,Triplet,NA,NA,631,50,21.0333333333333,NA,Lamb490,2022
2068,F,pedigree,657/18,Hurcules,2021-03-17,NA,NA,Triplet,NA,NA,664,55,22.1333333333333,NA,Lamb490,2022
2068,F,pedigree,657/18,Hurcules,2021-03-17,NA,NA,Triplet,NA,NA,692,54,23.0666666666667,NA,Lamb490,2022
2068,F,pedigree,657/18,Hurcules,2021-03-17,NA,NA,Triplet,NA,NA,720,57,24,NA,Lamb490,2022
2068,F,pedigree,657/18,Hurcules,2021-03-17,NA,NA,Triplet,NA,NA,763,65,25.4333333333333,NA,Lamb490,2022
2070,F,pedigree,657/18,Hurcules,2021-03-17,NA,NA,Triplet,NA,NA,1,46,0.0333333333333333,NA,Lamb491,2022
2070,F,pedigree,657/18,Hurcules,2021-03-17,NA,NA,Triplet,NA,NA,505,46,16.8333333333333,NA,Lamb491,2022
2070,F,pedigree,657/18,Hurcules,2021-03-17,NA,NA,Triplet,NA,NA,537,51,17.9,NA,Lamb491,2022
2070,F,pedigree,657/18,Hurcules,2021-03-17,NA,NA,Triplet,NA,NA,568,51,18.9333333333333,NA,Lamb491,2022
2070,F,pedigree,657/18,Hurcules,2021-03-17,NA,NA,Triplet,NA,NA,601,53,20.0333333333333,NA,Lamb491,2022
2070,F,pedigree,657/18,Hurcules,2021-03-17,NA,NA,Triplet,NA,NA,631,53,21.0333333333333,NA,Lamb491,2022
2070,F,pedigree,657/18,Hurcules,2021-03-17,NA,NA,Triplet,NA,NA,664,53,22.1333333333333,NA,Lamb491,2022
2070,F,pedigree,657/18,Hurcules,2021-03-17,NA,NA,Triplet,NA,NA,692,51,23.0666666666667,NA,Lamb491,2022
2070,F,pedigree,657/18,Hurcules,2021-03-17,NA,NA,Triplet,NA,NA,720,55,24,NA,Lamb491,2022
2070,F,pedigree,657/18,Hurcules,2021-03-17,NA,NA,Triplet,NA,NA,763,63,25.4333333333333,NA,Lamb491,2022
2071,F,pedigree,773/19,Hurcules,2021-03-20,NA,NA,Single,NA,NA,1,43,0.0333333333333333,NA,Lamb492,2022
2071,F,pedigree,773/19,Hurcules,2021-03-20,NA,NA,Single,NA,NA,502,43,16.7333333333333,NA,Lamb492,2022
2071,F,pedigree,773/19,Hurcules,2021-03-20,NA,NA,Single,NA,NA,534,51,17.8,NA,Lamb492,2022
2071,F,pedigree,773/19,Hurcules,2021-03-20,NA,NA,Single,NA,NA,565,48,18.8333333333333,NA,Lamb492,2022
2071,F,pedigree,773/19,Hurcules,2021-03-20,NA,NA,Single,NA,NA,598,51,19.9333333333333,NA,Lamb492,2022
2071,F,pedigree,773/19,Hurcules,2021-03-20,NA,NA,Single,NA,NA,628,52,20.9333333333333,NA,Lamb492,2022
2071,F,pedigree,773/19,Hurcules,2021-03-20,NA,NA,Single,NA,NA,661,56,22.0333333333333,NA,Lamb492,2022
2071,F,pedigree,773/19,Hurcules,2021-03-20,NA,NA,Single,NA,NA,689,58,22.9666666666667,NA,Lamb492,2022
2071,F,pedigree,773/19,Hurcules,2021-03-20,NA,NA,Single,NA,NA,717,59,23.9,NA,Lamb492,2022
2071,F,pedigree,773/19,Hurcules,2021-03-20,NA,NA,Single,NA,NA,760,69,25.3333333333333,NA,Lamb492,2022
2072,F,pedigree,716/19,Hurcules,2021-03-20,NA,NA,Twin,NA,NA,1,42,0.0333333333333333,NA,Lamb493,2022
2072,F,pedigree,716/19,Hurcules,2021-03-20,NA,NA,Twin,NA,NA,502,42,16.7333333333333,NA,Lamb493,2022
2072,F,pedigree,716/19,Hurcules,2021-03-20,NA,NA,Twin,NA,NA,534,45,17.8,NA,Lamb493,2022
2072,F,pedigree,716/19,Hurcules,2021-03-20,NA,NA,Twin,NA,NA,565,48,18.8333333333333,NA,Lamb493,2022
2072,F,pedigree,716/19,Hurcules,2021-03-20,NA,NA,Twin,NA,NA,598,50,19.9333333333333,NA,Lamb493,2022
2072,F,pedigree,716/19,Hurcules,2021-03-20,NA,NA,Twin,NA,NA,628,50,20.9333333333333,NA,Lamb493,2022
2072,F,pedigree,716/19,Hurcules,2021-03-20,NA,NA,Twin,NA,NA,661,52,22.0333333333333,NA,Lamb493,2022
2072,F,pedigree,716/19,Hurcules,2021-03-20,NA,NA,Twin,NA,NA,689,53,22.9666666666667,NA,Lamb493,2022
2072,F,pedigree,716/19,Hurcules,2021-03-20,NA,NA,Twin,NA,NA,717,56,23.9,NA,Lamb493,2022
2072,F,pedigree,716/19,Hurcules,2021-03-20,NA,NA,Twin,NA,NA,760,63,25.3333333333333,NA,Lamb493,2022
2073,M,pedigree,716/19,Hurcules,2021-03-20,25,55,Twin,2023-02-03,Prime,1,36,0.0333333333333333,685,Lamb494,2022
2073,M,pedigree,716/19,Hurcules,2021-03-20,25,55,Twin,2023-02-03,Prime,502,36,16.7333333333333,685,Lamb494,2022
2073,M,pedigree,716/19,Hurcules,2021-03-20,25,55,Twin,2023-02-03,Prime,534,47,17.8,685,Lamb494,2022
2073,M,pedigree,716/19,Hurcules,2021-03-20,25,55,Twin,2023-02-03,Prime,565,52,18.8333333333333,685,Lamb494,2022
2073,M,pedigree,716/19,Hurcules,2021-03-20,25,55,Twin,2023-02-03,Prime,598,52,19.9333333333333,685,Lamb494,2022
2073,M,pedigree,716/19,Hurcules,2021-03-20,25,55,Twin,2023-02-03,Prime,628,54,20.9333333333333,685,Lamb494,2022
2073,M,pedigree,716/19,Hurcules,2021-03-20,25,55,Twin,2023-02-03,Prime,661,57,22.0333333333333,685,Lamb494,2022
2074,M,pedigree,479/16,Hurcules,2021-03-21,26.4,57,Single,2023-03-31,Prime,1,39,0.0333333333333333,740,Lamb495,2022
2074,M,pedigree,479/16,Hurcules,2021-03-21,26.4,57,Single,2023-03-31,Prime,501,39,16.7,740,Lamb495,2022
2074,M,pedigree,479/16,Hurcules,2021-03-21,26.4,57,Single,2023-03-31,Prime,533,50,17.7666666666667,740,Lamb495,2022
2074,M,pedigree,479/16,Hurcules,2021-03-21,26.4,57,Single,2023-03-31,Prime,564,53,18.8,740,Lamb495,2022
2074,M,pedigree,479/16,Hurcules,2021-03-21,26.4,57,Single,2023-03-31,Prime,597,51,19.9,740,Lamb495,2022
2074,M,pedigree,479/16,Hurcules,2021-03-21,26.4,57,Single,2023-03-31,Prime,627,53,20.9,740,Lamb495,2022
2074,M,pedigree,479/16,Hurcules,2021-03-21,26.4,57,Single,2023-03-31,Prime,660,53,22,740,Lamb495,2022
2074,M,pedigree,479/16,Hurcules,2021-03-21,26.4,57,Single,2023-03-31,Prime,687,60,22.9,740,Lamb495,2022
2074,M,pedigree,479/16,Hurcules,2021-03-21,26.4,57,Single,2023-03-31,Prime,717,59,23.9,740,Lamb495,2022
2075,F,pedigree,729/19,Hurcules,2021-03-21,NA,NA,Single,NA,NA,1,44,0.0333333333333333,NA,Lamb496,2022
2075,F,pedigree,729/19,Hurcules,2021-03-21,NA,NA,Single,NA,NA,501,44,16.7,NA,Lamb496,2022
2075,F,pedigree,729/19,Hurcules,2021-03-21,NA,NA,Single,NA,NA,533,48,17.7666666666667,NA,Lamb496,2022
2075,F,pedigree,729/19,Hurcules,2021-03-21,NA,NA,Single,NA,NA,564,48,18.8,NA,Lamb496,2022
2075,F,pedigree,729/19,Hurcules,2021-03-21,NA,NA,Single,NA,NA,597,49,19.9,NA,Lamb496,2022
2075,F,pedigree,729/19,Hurcules,2021-03-21,NA,NA,Single,NA,NA,627,51,20.9,NA,Lamb496,2022
2075,F,pedigree,729/19,Hurcules,2021-03-21,NA,NA,Single,NA,NA,660,55,22,NA,Lamb496,2022
2075,F,pedigree,729/19,Hurcules,2021-03-21,NA,NA,Single,NA,NA,688,56,22.9333333333333,NA,Lamb496,2022
2075,F,pedigree,729/19,Hurcules,2021-03-21,NA,NA,Single,NA,NA,716,57,23.8666666666667,NA,Lamb496,2022
2075,F,pedigree,729/19,Hurcules,2021-03-21,NA,NA,Single,NA,NA,759,64,25.3,NA,Lamb496,2022
2076,F,pedigree,618/18,Hurcules,2021-03-21,NA,NA,Single,NA,NA,1,44,0.0333333333333333,NA,Lamb497,2022
2076,F,pedigree,618/18,Hurcules,2021-03-21,NA,NA,Single,NA,NA,501,44,16.7,NA,Lamb497,2022
2076,F,pedigree,618/18,Hurcules,2021-03-21,NA,NA,Single,NA,NA,533,50,17.7666666666667,NA,Lamb497,2022
2076,F,pedigree,618/18,Hurcules,2021-03-21,NA,NA,Single,NA,NA,564,53,18.8,NA,Lamb497,2022
2076,F,pedigree,618/18,Hurcules,2021-03-21,NA,NA,Single,NA,NA,597,53,19.9,NA,Lamb497,2022
2076,F,pedigree,618/18,Hurcules,2021-03-21,NA,NA,Single,NA,NA,627,51,20.9,NA,Lamb497,2022
2076,F,pedigree,618/18,Hurcules,2021-03-21,NA,NA,Single,NA,NA,660,52,22,NA,Lamb497,2022
2076,F,pedigree,618/18,Hurcules,2021-03-21,NA,NA,Single,NA,NA,688,53,22.9333333333333,NA,Lamb497,2022
2076,F,pedigree,618/18,Hurcules,2021-03-21,NA,NA,Single,NA,NA,716,58,23.8666666666667,NA,Lamb497,2022
2076,F,pedigree,618/18,Hurcules,2021-03-21,NA,NA,Single,NA,NA,759,67,25.3,NA,Lamb497,2022
2077,F,pedigree,690/18,Hurcules,2021-03-21,NA,NA,Single,NA,NA,1,42,0.0333333333333333,NA,Lamb498,2022
2077,F,pedigree,690/18,Hurcules,2021-03-21,NA,NA,Single,NA,NA,501,42,16.7,NA,Lamb498,2022
2077,F,pedigree,690/18,Hurcules,2021-03-21,NA,NA,Single,NA,NA,533,53,17.7666666666667,NA,Lamb498,2022
2077,F,pedigree,690/18,Hurcules,2021-03-21,NA,NA,Single,NA,NA,564,52,18.8,NA,Lamb498,2022
2077,F,pedigree,690/18,Hurcules,2021-03-21,NA,NA,Single,NA,NA,597,50,19.9,NA,Lamb498,2022
2077,F,pedigree,690/18,Hurcules,2021-03-21,NA,NA,Single,NA,NA,627,53,20.9,NA,Lamb498,2022
2077,F,pedigree,690/18,Hurcules,2021-03-21,NA,NA,Single,NA,NA,660,57,22,NA,Lamb498,2022
2077,F,pedigree,690/18,Hurcules,2021-03-21,NA,NA,Single,NA,NA,688,58,22.9333333333333,NA,Lamb498,2022
2077,F,pedigree,690/18,Hurcules,2021-03-21,NA,NA,Single,NA,NA,716,59,23.8666666666667,NA,Lamb498,2022
2077,F,pedigree,690/18,Hurcules,2021-03-21,NA,NA,Single,NA,NA,759,66,25.3,NA,Lamb498,2022
2079,M,pedigree,543/17,Hurcules,2021-03-22,25.6,57,Twin,2023-02-17,Prime,1,41,0.0333333333333333,697,Lamb499,2022
2079,M,pedigree,543/17,Hurcules,2021-03-22,25.6,57,Twin,2023-02-17,Prime,500,41,16.6666666666667,697,Lamb499,2022
2079,M,pedigree,543/17,Hurcules,2021-03-22,25.6,57,Twin,2023-02-17,Prime,532,53,17.7333333333333,697,Lamb499,2022
2079,M,pedigree,543/17,Hurcules,2021-03-22,25.6,57,Twin,2023-02-17,Prime,563,57,18.7666666666667,697,Lamb499,2022
2079,M,pedigree,543/17,Hurcules,2021-03-22,25.6,57,Twin,2023-02-17,Prime,596,57,19.8666666666667,697,Lamb499,2022
2079,M,pedigree,543/17,Hurcules,2021-03-22,25.6,57,Twin,2023-02-17,Prime,626,57,20.8666666666667,697,Lamb499,2022
2079,M,pedigree,543/17,Hurcules,2021-03-22,25.6,57,Twin,2023-02-17,Prime,659,56,21.9666666666667,697,Lamb499,2022
2079,M,pedigree,543/17,Hurcules,2021-03-22,25.6,57,Twin,2023-02-17,Prime,686,61,22.8666666666667,697,Lamb499,2022
2080,M,pedigree,725/19,Hurcules,2021-03-22,NA,NA,Single,2023-02-08,NA,1,43,0.0333333333333333,688,Lamb500,2022
2080,M,pedigree,725/19,Hurcules,2021-03-22,NA,NA,Single,2023-02-08,NA,500,43,16.6666666666667,688,Lamb500,2022
2080,M,pedigree,725/19,Hurcules,2021-03-22,NA,NA,Single,2023-02-08,NA,532,53,17.7333333333333,688,Lamb500,2022
2080,M,pedigree,725/19,Hurcules,2021-03-22,NA,NA,Single,2023-02-08,NA,563,57,18.7666666666667,688,Lamb500,2022
2080,M,pedigree,725/19,Hurcules,2021-03-22,NA,NA,Single,2023-02-08,NA,596,55,19.8666666666667,688,Lamb500,2022
2080,M,pedigree,725/19,Hurcules,2021-03-22,NA,NA,Single,2023-02-08,NA,626,56,20.8666666666667,688,Lamb500,2022
2080,M,pedigree,725/19,Hurcules,2021-03-22,NA,NA,Single,2023-02-08,NA,659,54,21.9666666666667,688,Lamb500,2022
2080,M,pedigree,725/19,Hurcules,2021-03-22,NA,NA,Single,2023-02-08,NA,686,56,22.8666666666667,688,Lamb500,2022
2081,F,pedigree,615/18,Hurcules,2021-03-22,NA,NA,Single,NA,NA,1,43,0.0333333333333333,NA,Lamb501,2022
2081,F,pedigree,615/18,Hurcules,2021-03-22,NA,NA,Single,NA,NA,500,43,16.6666666666667,NA,Lamb501,2022
2081,F,pedigree,615/18,Hurcules,2021-03-22,NA,NA,Single,NA,NA,532,51,17.7333333333333,NA,Lamb501,2022
2081,F,pedigree,615/18,Hurcules,2021-03-22,NA,NA,Single,NA,NA,563,50,18.7666666666667,NA,Lamb501,2022
2081,F,pedigree,615/18,Hurcules,2021-03-22,NA,NA,Single,NA,NA,596,50,19.8666666666667,NA,Lamb501,2022
2081,F,pedigree,615/18,Hurcules,2021-03-22,NA,NA,Single,NA,NA,626,49,20.8666666666667,NA,Lamb501,2022
2081,F,pedigree,615/18,Hurcules,2021-03-22,NA,NA,Single,NA,NA,659,50,21.9666666666667,NA,Lamb501,2022
2081,F,pedigree,615/18,Hurcules,2021-03-22,NA,NA,Single,NA,NA,687,52,22.9,NA,Lamb501,2022
2081,F,pedigree,615/18,Hurcules,2021-03-22,NA,NA,Single,NA,NA,715,52,23.8333333333333,NA,Lamb501,2022
2081,F,pedigree,615/18,Hurcules,2021-03-22,NA,NA,Single,NA,NA,758,62,25.2666666666667,NA,Lamb501,2022
2082,F,pedigree,757/19,Hurcules,2021-03-22,NA,NA,Single,NA,NA,1,49,0.0333333333333333,NA,Lamb502,2022
2082,F,pedigree,757/19,Hurcules,2021-03-22,NA,NA,Single,NA,NA,500,49,16.6666666666667,NA,Lamb502,2022
2082,F,pedigree,757/19,Hurcules,2021-03-22,NA,NA,Single,NA,NA,532,55,17.7333333333333,NA,Lamb502,2022
2082,F,pedigree,757/19,Hurcules,2021-03-22,NA,NA,Single,NA,NA,563,58,18.7666666666667,NA,Lamb502,2022
2082,F,pedigree,757/19,Hurcules,2021-03-22,NA,NA,Single,NA,NA,596,57,19.8666666666667,NA,Lamb502,2022
2082,F,pedigree,757/19,Hurcules,2021-03-22,NA,NA,Single,NA,NA,626,55,20.8666666666667,NA,Lamb502,2022
2082,F,pedigree,757/19,Hurcules,2021-03-22,NA,NA,Single,NA,NA,659,58,21.9666666666667,NA,Lamb502,2022
2082,F,pedigree,757/19,Hurcules,2021-03-22,NA,NA,Single,NA,NA,687,56,22.9,NA,Lamb502,2022
2082,F,pedigree,757/19,Hurcules,2021-03-22,NA,NA,Single,NA,NA,715,59,23.8333333333333,NA,Lamb502,2022
2082,F,pedigree,757/19,Hurcules,2021-03-22,NA,NA,Single,NA,NA,758,67,25.2666666666667,NA,Lamb502,2022
2084,F,pedigree,553/17,Hurcules,2021-03-23,NA,NA,Triplet,NA,NA,531,36,17.7,NA,Lamb503,2022
2084,F,pedigree,553/17,Hurcules,2021-03-23,NA,NA,Triplet,NA,NA,562,39,18.7333333333333,NA,Lamb503,2022
2084,F,pedigree,553/17,Hurcules,2021-03-23,NA,NA,Triplet,NA,NA,595,41,19.8333333333333,NA,Lamb503,2022
2084,F,pedigree,553/17,Hurcules,2021-03-23,NA,NA,Triplet,NA,NA,625,43,20.8333333333333,NA,Lamb503,2022
2084,F,pedigree,553/17,Hurcules,2021-03-23,NA,NA,Triplet,NA,NA,658,48,21.9333333333333,NA,Lamb503,2022
2084,F,pedigree,553/17,Hurcules,2021-03-23,NA,NA,Triplet,NA,NA,686,48,22.8666666666667,NA,Lamb503,2022
2084,F,pedigree,553/17,Hurcules,2021-03-23,NA,NA,Triplet,NA,NA,714,51,23.8,NA,Lamb503,2022
2084,F,pedigree,553/17,Hurcules,2021-03-23,NA,NA,Triplet,NA,NA,757,61,25.2333333333333,NA,Lamb503,2022
2086,F,pedigree,770/19,Hurcules,2021-03-24,NA,NA,Twin,NA,NA,1,40,0.0333333333333333,NA,Lamb504,2022
2086,F,pedigree,770/19,Hurcules,2021-03-24,NA,NA,Twin,NA,NA,498,40,16.6,NA,Lamb504,2022
2086,F,pedigree,770/19,Hurcules,2021-03-24,NA,NA,Twin,NA,NA,530,44,17.6666666666667,NA,Lamb504,2022
2086,F,pedigree,770/19,Hurcules,2021-03-24,NA,NA,Twin,NA,NA,561,45,18.7,NA,Lamb504,2022
2086,F,pedigree,770/19,Hurcules,2021-03-24,NA,NA,Twin,NA,NA,594,45,19.8,NA,Lamb504,2022
2086,F,pedigree,770/19,Hurcules,2021-03-24,NA,NA,Twin,NA,NA,624,46,20.8,NA,Lamb504,2022
2086,F,pedigree,770/19,Hurcules,2021-03-24,NA,NA,Twin,NA,NA,657,45,21.9,NA,Lamb504,2022
